,Brand_Class_num,Owner_Type_num,Transmission_num,Fuel_Type_num,Kilometers_Driven_log,Mileage,Seats,Ageofcar,Power,Engine,Price_log
5014,1,1,1,1,10.259096928959387,11.57,5.0,5,254.79,2987,4.1067670822206574
5015,0,2,0,2,10.72546760493904,17.0,5.0,13,62.1,1086,0.1570037488096647
5016,0,2,0,2,10.621327345686446,16.8,5.0,9,116.3,1497,1.5040773967762742
5017,0,2,0,2,10.968198289528557,18.5,5.0,11,80.0,1197,0.9162907318741552
5018,0,1,0,1,11.502875129116727,13.0,7.0,6,168.5,2982,3.0204248861443626
5019,0,1,0,2,10.348173373797572,18.9,5.0,7,82.0,1197,1.3609765531356006
5020,1,2,0,1,11.350406535472452,15.0,5.0,12,105.0,1896,1.252762968495368
5021,0,1,1,2,11.017382464735396,15.63,5.0,5,110.4,1499,2.1162555148025524
5022,0,1,0,2,10.714417768752456,21.1,5.0,9,55.2,814,0.9162907318741552
5023,1,1,1,2,10.691944912900398,19.15,5.0,10,75.94,1198,0.9745596399981308
5024,0,1,1,2,10.326596095816887,19.0,5.0,5,88.7,1199,2.004179057179289
5025,1,1,0,2,10.745033186257968,16.47,5.0,5,74.0,1198,1.5325568680981427
5026,0,1,0,2,10.645424897265505,19.7,5.0,13,46.3,796,0.0861776962410524
5027,0,1,0,1,11.112447898373103,22.32,5.0,10,126.32,1582,1.33500106673234
5028,1,1,1,1,10.968198289528557,10.0,5.0,8,170.0,2148,2.7568403652716422
5029,0,1,0,2,10.203592144986466,17.57,5.0,6,88.7,1193,1.6620303625532709
5030,0,2,0,2,10.585725442588036,18.4,5.0,9,86.8,1198,1.01160091167848
5031,0,1,0,1,9.61447125707121,27.3,5.0,5,98.6,1498,2.0014800002101243
5032,0,1,1,2,9.825039406206988,24.07,5.0,4,67.1,998,1.3609765531356006
5033,0,2,0,2,11.407564949312402,17.3,5.0,21,60.0,993,-0.3566749439387324
5034,0,1,0,1,11.680226442229833,22.54,5.0,6,88.73,1396,1.7749523509116738
5035,0,1,0,1,11.055893340805628,22.7,5.0,5,118.0,1598,2.259677591982769
5036,1,1,1,1,10.645424897265505,14.21,5.0,7,203.0,2143,3.2168738221975275
5037,1,2,1,1,11.121540761070069,14.21,5.0,10,203.0,2143,2.4423470353692043
5038,0,1,0,1,10.404262840448617,16.0,7.0,5,140.0,2179,2.2669579153508947
5039,0,1,0,2,9.903487552536127,20.36,5.0,6,78.9,1197,1.3217558399823195
5040,0,2,0,2,11.870599909242044,14.2,5.0,14,82.9,1341,0.0953101798043249
5041,1,1,1,1,11.680285656624022,12.07,7.0,7,241.4,2967,3.447126313550555
5042,0,3,0,1,11.502875129116727,12.05,8.0,9,120.0,2179,1.791759469228055
5043,0,1,0,2,10.030120203469494,18.7,5.0,5,88.7,1199,1.713797927758343
5044,0,1,0,1,10.23995978915734,14.0,7.0,4,138.1,2179,2.3896797998449792
5045,0,1,0,1,11.03488966402723,15.1,7.0,7,140.0,2179,1.9810014688665836
5046,1,1,0,1,11.580799043615928,22.07,5.0,9,73.9,1199,1.3609765531356006
5047,0,1,0,1,11.171589419182814,19.3,5.0,9,73.9,1248,1.3737155789130306
5048,1,1,1,1,11.002099841204238,15.73,5.0,8,174.33,1968,3.091042453358316
5049,0,1,0,2,9.985113621416073,23.1,5.0,7,67.04,998,1.2178757094949273
5050,0,1,0,2,10.933106969717286,16.8,5.0,10,116.3,1497,1.2383742310432684
5051,0,1,0,2,10.387455722132236,18.6,5.0,5,81.83,1197,1.749199854809259
5052,0,1,0,2,9.433483923290392,25.17,5.0,5,53.3,799,1.01160091167848
5053,1,1,1,1,9.927350552800656,17.9,5.0,2,136.0,2143,3.411147712515324
5054,0,1,0,1,10.732039370102276,22.7,5.0,7,89.84,1498,2.0149030205422647
5055,0,1,0,2,10.475624621025222,18.6,5.0,6,81.83,1197,1.927164106234258
5056,0,1,0,1,11.366719806376077,12.99,7.0,6,100.6,2494,2.7212954278522306
5057,1,1,0,1,11.918390573078392,21.64,5.0,9,84.8,1461,1.252762968495368
5058,0,1,0,1,11.396391648714276,25.2,5.0,7,74.0,1248,1.766441661243765
5059,0,1,0,2,11.132762539724284,19.0,5.0,11,66.1,998,0.9162907318741552
5060,0,1,0,2,10.858998997563564,18.6,5.0,8,85.8,1197,1.3737155789130306
5061,1,1,1,1,10.571316925111784,17.9,5.0,4,136.0,2143,3.295836866004329
5062,0,2,0,2,11.127262984158245,16.02,7.0,7,93.7,1373,1.9095425048844383
5063,0,2,0,2,11.170435156023451,18.9,5.0,14,67.1,998,0.4054651081081644
5064,1,1,0,1,11.184463063796828,22.07,5.0,9,73.9,1199,1.3609765531356006
5065,0,1,0,1,11.817980745479357,22.7,5.0,7,89.84,1498,1.8794650496471603
5066,0,1,0,1,11.095134707171429,25.1,5.0,4,98.6,1498,2.244955980157409
5067,0,1,0,2,10.895256745586188,14.28,5.0,6,138.03,1798,2.376764491168297
5068,0,1,0,1,10.968198289528557,15.1,7.0,7,140.0,2179,2.0149030205422647
5069,0,1,0,2,8.294049640102028,24.7,5.0,5,47.3,796,1.0986122886681098
5070,1,1,1,1,10.968198289528557,18.59,5.0,11,265.0,2993,2.463853240590168
5071,0,1,0,2,10.303336921858657,21.1,5.0,5,55.2,814,1.1908875647772803
5072,0,1,0,1,11.17262992884516,26.59,5.0,5,74.0,1248,1.8718021769015916
5073,0,1,0,0,11.077315532943354,31.79,5.0,6,58.33,998,1.33500106673234
5074,1,1,1,1,10.896739325546411,16.55,5.0,10,147.51,1968,2.8903717578961645
5075,0,2,1,2,11.225243392518449,13.7,5.0,12,157.75,1798,1.599387576580599
5076,0,1,0,2,10.576636086589383,17.57,5.0,6,88.7,1193,1.5085119938441398
5077,0,1,0,2,10.561577341280673,17.4,5.0,8,117.3,1497,1.8341801851120072
5078,1,1,0,2,9.798127036878302,16.95,5.0,5,97.7,1498,2.0149030205422647
5079,0,1,0,2,10.858998997563564,16.1,5.0,9,93.7,1493,1.2947271675944
5080,1,1,1,2,10.714417768752456,14.4,5.0,10,103.6,1598,1.208960345836975
5081,0,1,1,2,10.792530409917148,15.74,5.0,7,121.3,1591,1.7047480922384253
5082,0,1,1,1,11.27720313144916,22.0,5.0,9,126.2,1582,1.6582280766035324
5083,1,1,1,1,11.385092093460344,16.55,5.0,9,140.0,1968,2.7880929087757464
5084,0,1,0,2,11.429543856031176,15.5,5.0,12,103.3,1586,0.9932517730102834
5085,0,1,1,1,9.104979856318357,12.62,7.0,2,158.0,2198,3.493472657771326
5086,0,1,0,2,10.822195360925887,20.4,5.0,13,83.11,1197,1.2267122912954254
5087,0,1,0,1,11.27720313144916,24.0,5.0,7,70.0,1120,1.423108334242607
5088,1,2,0,1,10.736396675471232,20.14,5.0,7,88.8,1498,1.7749523509116738
5089,1,1,1,2,11.512925464970229,10.0,5.0,9,157.7,2496,2.4423470353692043
5090,0,1,0,2,10.621327345686446,18.6,5.0,6,81.83,1197,1.55814461804655
5091,0,1,1,2,10.126631103850338,24.07,5.0,6,67.1,998,1.252762968495368
5092,0,1,0,1,11.183017635406577,20.77,7.0,7,88.76,1248,1.9810014688665836
5093,0,1,1,2,8.867850063029406,23.1,5.0,5,67.04,998,1.4701758451005926
5094,0,2,1,2,10.549831343981374,22.5,5.0,3,67.0,999,1.6074359097634274
5095,0,1,0,1,11.161365986129686,12.05,8.0,8,120.0,2179,2.0347056478384444
5096,0,1,0,1,12.206072645530174,12.8,7.0,10,102.0,2494,2.19722457733622
5097,1,1,0,1,10.202443337211283,22.07,5.0,4,73.9,1199,1.9315214116032136
5098,0,1,0,1,10.941995917134532,20.0,5.0,10,68.0,1399,1.0647107369924282
5099,1,1,0,1,10.596634733096073,20.45,5.0,7,83.8,1461,1.749199854809259
5100,0,1,1,2,10.88002636475564,22.5,5.0,4,67.0,999,1.483874689458755
5101,0,1,0,1,10.043249494911286,21.14,5.0,8,103.52,1498,1.599387576580599
5102,0,1,1,1,11.302192087899355,16.0,7.0,5,140.0,2179,2.667228206581955
5103,0,1,0,1,11.314474526246393,20.0,5.0,9,68.05,1399,1.0818051703517284
5104,0,1,0,1,11.1354207950214,15.96,7.0,4,62.1,2523,2.096790180014449
5105,1,1,0,1,10.4341158035983,20.64,5.0,5,108.5,1498,2.134166441369082
5106,0,1,0,1,11.25156070083582,12.99,8.0,6,100.0,2494,2.525728644308256
5107,0,1,0,1,10.778956289890028,15.1,7.0,9,140.0,2179,1.8718021769015916
5108,0,2,0,2,10.248211365355106,15.8,5.0,6,110.0,1499,2.0438143640366846
5109,1,1,1,1,11.608235644774552,16.96,5.0,10,138.1,1968,2.079441541679836
5110,0,2,0,1,11.695247021764184,13.93,7.0,12,138.0,2179,1.0986122886681098
5111,1,1,1,1,10.799575577092764,8.2,4.0,8,245.0,2993,3.367295829986474
5112,1,1,0,2,9.998797732340453,16.47,5.0,7,74.0,1198,1.4134230285081433
5113,0,1,0,2,9.610792938260802,18.5,5.0,6,82.9,1197,1.6808279085207734
5114,0,1,0,1,11.225243392518449,20.77,7.0,8,88.8,1248,1.8794650496471603
5115,0,1,0,2,10.043249494911286,17.4,5.0,6,117.3,1497,1.9459101490553128
5116,0,1,0,2,10.950806546816688,17.0,5.0,7,118.0,1497,1.7011051009599245
5117,1,1,1,1,11.247891640395832,16.96,5.0,8,138.03,1968,1.873339456220478
5118,0,1,0,1,11.83500896413934,25.8,5.0,5,98.6,1498,1.6389967146756448
5119,0,2,0,1,11.84939770159144,15.1,7.0,8,140.0,2179,2.19722457733622
5120,0,2,1,2,11.608235644774552,14.53,5.0,13,138.1,1798,1.01160091167848
5121,0,2,0,2,11.744037185933616,17.0,5.0,16,62.1,1086,0.1823215567939546
5122,1,1,1,1,11.198214720130528,22.69,5.0,9,190.0,1995,2.525728644308256
5123,0,1,0,1,11.057581850663242,23.0,5.0,4,98.96,1498,2.039920783517553
5124,0,1,0,2,11.037016433107798,18.5,5.0,8,82.85,1197,1.5195132049061133
5125,0,1,1,2,10.839580911706465,16.8,5.0,8,118.0,1497,1.5040773967762742
5126,0,1,0,1,11.225243392518449,23.2,5.0,6,73.94,1248,1.589235205116581
5127,0,1,0,2,10.922515361861397,19.81,5.0,13,68.05,1086,0.5007752879124892
5128,0,1,0,1,10.714417768752456,22.32,5.0,9,126.32,1582,1.8325814637483104
5129,0,1,0,2,10.88410428296653,15.8,5.0,3,121.3,1591,2.495681722955959
5130,1,1,1,1,11.184421397998191,14.16,5.0,8,174.3,1968,3.367295829986474
5131,0,1,0,2,10.825084183200463,17.0,5.0,8,118.0,1497,1.7101878155342434
5132,0,1,0,2,9.98966524877718,17.0,5.0,4,121.36,1497,2.169053700369523
5133,1,2,1,1,10.714417768752456,12.07,7.0,7,241.4,2967,3.634951112088381
5134,0,1,0,2,11.03488966402723,20.36,5.0,11,78.9,1197,0.8754687373538999
5135,0,1,0,2,10.637800668461894,17.0,5.0,7,80.0,1197,1.5151272329628591
5136,0,2,0,2,11.146387757772745,17.5,5.0,10,85.8,1197,0.9745596399981308
5137,0,2,0,1,10.799575577092764,25.0,5.0,4,69.0,1396,0.4700036292457356
5138,1,2,1,1,10.608340947226113,16.2,5.0,9,235.0,2993,3.2472688993694185
5139,0,1,0,1,11.002099841204238,22.9,5.0,8,74.0,1248,1.423108334242607
5140,0,1,0,2,6.90875477931522,19.0,5.0,3,94.68,1194,1.9782390361706732
5141,0,2,0,2,10.545341438708522,13.9,5.0,13,103.2,1599,0.9555114450274363
5142,1,2,1,1,11.097410021008562,16.07,5.0,13,181.0,1995,1.9810014688665836
5143,0,1,0,1,10.431199791458544,12.8,8.0,4,102.0,2494,2.659559991941776
5144,1,2,1,1,10.950806546816688,14.94,5.0,10,204.0,2143,2.847812143477369
5145,0,1,0,1,12.0435537160324,22.54,5.0,8,126.2,1582,2.0149030205422647
5146,0,1,0,1,11.002099841204238,23.2,5.0,7,73.94,1248,1.4701758451005926
5147,0,1,0,1,11.350406535472452,24.3,5.0,5,88.5,1248,2.186051276738094
5148,0,2,0,2,11.891361900690471,19.1,5.0,5,82.0,1197,1.252762968495368
5149,0,1,0,1,10.93314268336526,26.0,5.0,7,98.6,1498,1.8082887711792652
5150,0,1,0,2,9.054154288786854,25.17,5.0,5,53.3,799,1.1631508098056809
5151,0,1,0,1,11.040069772455867,23.59,5.0,7,67.06,1364,1.589235205116581
5152,0,1,0,2,10.543471269980008,24.07,5.0,6,67.1,998,1.3056264580524355
5153,0,1,0,2,8.594154232552366,23.84,5.0,5,84.0,1199,1.3812818192963463
5154,0,1,0,1,11.002099841204238,21.9,5.0,8,90.0,1396,1.0818051703517284
5155,1,1,1,1,10.928273880563582,16.55,5.0,7,147.51,1968,2.7219531062712017
5156,0,1,0,1,11.03488966402723,28.4,5.0,6,74.0,1248,1.840549633397487
5157,1,1,0,2,9.58713161949974,17.0,5.0,4,73.75,1198,1.900613874140137
5158,0,1,1,2,9.740968623038354,16.0,7.0,4,117.3,1497,2.2512917986064958
5159,0,1,0,2,10.23995978915734,17.0,5.0,12,80.0,1197,0.9745596399981308
5160,0,1,0,1,10.97164063371953,14.66,7.0,9,194.3,2199,2.0149030205422647
5161,0,2,0,2,10.87804719253426,17.0,5.0,19,118.0,1497,0.6151856390902335
5162,0,1,1,2,9.41556432198744,23.1,5.0,3,67.04,998,1.728109442151599
5163,0,1,0,2,9.779340559793246,15.8,5.0,3,121.3,1591,2.466403178223441
5164,0,2,0,1,12.206072645530174,17.88,5.0,17,52.8,1396,-0.1625189294977749
5165,1,1,0,2,10.931194427688464,15.04,5.0,10,103.6,1598,1.208960345836975
5166,0,1,0,2,11.011819122265148,23.1,5.0,6,67.04,998,1.4134230285081433
5167,1,1,1,1,9.51044496442652,17.9,5.0,6,136.0,2143,3.23907053215372
5168,0,1,0,2,10.308952660644293,22.74,5.0,4,47.3,796,1.1314021114911006
5169,0,1,1,1,9.392661928770137,10.91,7.0,3,197.0,3198,3.5115454388310208
5170,0,1,0,2,11.082142548877776,17.57,5.0,4,88.7,1193,1.5686159179138452
5171,1,1,0,2,10.545341438708522,16.09,5.0,7,103.5,1598,1.249901736214336
5172,0,2,0,2,10.126631103850338,17.5,7.0,9,91.1,1373,1.6389967146756448
5173,1,1,1,1,11.512925464970229,14.0,5.0,10,224.0,2987,2.667922410011431
5174,1,1,0,2,9.52588077255636,16.2,5.0,7,74.0,1199,1.55814461804655
5175,0,1,1,1,11.512925464970229,12.55,7.0,6,168.5,2982,2.9444389791664403
5176,0,1,0,2,9.740968623038354,23.1,5.0,4,67.04,998,1.589235205116581
5177,1,2,1,1,11.396391648714276,16.07,4.0,13,181.0,1995,1.840549633397487
5178,0,2,0,2,11.5146539702439,16.9,5.0,15,100.0,1497,0.8754687373538999
5179,0,1,0,2,11.48246625748552,13.17,5.0,12,114.0,1999,1.0986122886681098
5180,0,1,0,2,10.601373487443247,18.06,5.0,5,74.93,1198,1.4469189829363254
5181,1,1,0,1,10.297116218868338,20.14,5.0,5,88.0,1498,1.840549633397487
5182,0,1,0,2,10.683706524927356,21.1,5.0,3,100.0,998,2.0980179272527715
5183,0,1,0,2,10.527632932997834,20.36,5.0,9,78.9,1197,1.169381359556317
5184,0,1,0,2,10.78739971034626,18.6,5.0,3,81.83,1197,2.0347056478384444
5185,1,1,1,2,10.126631103850338,10.37,2.0,10,306.0,2979,3.4011973816621555
5186,0,2,0,2,11.189961578373808,20.36,5.0,11,78.9,1197,0.8329091229351039
5187,1,1,1,2,9.798127036878302,13.6,4.0,9,181.0,1598,3.091042453358316
5188,0,1,0,2,11.08470848481588,19.4,5.0,9,86.8,1198,1.1878434223960523
5189,0,1,0,2,10.143212863442017,20.73,5.0,5,91.2,1373,1.958685340544036
5190,0,1,0,1,10.5711887117646,19.3,5.0,8,73.9,1248,1.8656293177945105
5191,1,1,0,1,11.002099841204238,22.07,5.0,9,73.9,1199,1.3862943611198906
5192,1,1,1,1,11.184421397998191,17.05,5.0,10,184.0,1995,2.3978952727983707
5193,1,2,1,1,10.344158916378912,12.07,7.0,5,241.4,2967,3.907814160654092
5194,0,1,0,1,8.368925174747135,25.83,5.0,6,99.0,1498,1.5686159179138452
5195,1,1,1,1,9.95227771670556,21.76,5.0,4,190.0,1995,3.555348061489413
5196,1,1,1,1,10.896739325546411,14.0,5.0,10,224.0,2987,3.09058780456667
5197,0,2,0,2,10.819778284410283,17.3,5.0,14,64.0,1061,0.0953101798043249
5198,0,1,0,2,9.472704636443671,21.4,5.0,3,83.1,1197,1.88706964903238
5199,0,1,0,2,11.211820372186306,22.0,5.0,8,81.8,1197,1.5040773967762742
5200,1,1,0,1,10.126631103850338,20.14,5.0,4,88.0,1498,1.9315214116032136
5201,1,1,1,1,11.842229212112828,12.39,5.0,9,115.0,2179,2.818398258271076
5202,1,1,1,1,10.858998997563564,14.16,5.0,6,174.3,1968,3.238286218388024
5203,1,1,1,1,9.903487552536127,18.53,5.0,6,187.74,1968,3.56953269648137
5204,0,1,0,1,10.39399821778671,24.0,5.0,3,73.97,1186,1.8373699804801076
5205,0,2,0,1,11.248660395116255,12.05,8.0,9,120.0,2179,1.5851452198650555
5206,0,1,0,1,11.515950883771916,22.95,5.0,5,74.0,1248,1.308332819650179
5207,0,1,0,2,10.691785809335006,21.1,5.0,6,55.2,814,1.2383742310432684
5208,0,1,0,1,11.186058945374214,15.4,8.0,5,120.0,2179,2.325324579963535
5209,0,2,1,2,11.326595886778737,11.1,5.0,11,142.0,2354,1.8718021769015916
5210,1,1,0,2,8.925720273560222,16.2,5.0,5,74.0,1199,1.8164520818184269
5211,0,1,0,2,10.45363003867907,15.1,7.0,7,73.0,1196,1.0647107369924282
5212,0,1,0,1,10.308952660644293,24.0,5.0,5,70.0,1120,1.7047480922384253
5213,0,1,1,1,9.740968623038354,10.91,7.0,4,197.0,3198,3.4339872044851463
5214,0,1,0,1,10.989706695774244,24.0,5.0,6,73.97,1186,1.4469189829363254
5215,0,1,0,1,11.085368110387249,22.9,5.0,5,74.0,1248,1.7011051009599245
5216,0,1,0,2,9.852194258148575,18.6,5.0,5,81.83,1197,1.9810014688665836
5217,0,1,0,2,10.819778284410283,17.5,5.0,9,85.8,1298,1.0986122886681098
5218,1,1,1,1,10.757902880692196,22.69,5.0,6,190.0,1995,3.3843902633457743
5219,0,2,0,2,11.225243392518449,17.7,5.0,14,78.0,1497,0.3987761199573678
5220,0,1,1,2,10.906579639346823,16.95,5.0,8,78.9,1197,1.2947271675944
5221,0,1,0,1,9.472704636443671,23.0,5.0,3,98.96,1498,2.388762789235098
5222,0,1,0,2,10.79564951283169,23.1,5.0,6,67.04,998,1.4586150226995167
5223,0,2,0,1,11.050905878263569,20.77,7.0,9,88.76,1248,1.809926773183504
5224,0,1,0,1,11.078613251304343,12.8,8.0,6,102.0,2494,2.740840023925201
5225,0,1,0,2,10.452591137512096,17.8,5.0,5,117.3,1497,1.9315214116032136
5226,0,1,0,2,11.145362893910532,19.1,5.0,9,85.8,1197,1.545432582458188
5227,0,1,0,2,10.413072406865986,18.5,5.0,10,85.8,1197,1.1600209167967532
5228,0,2,1,2,10.915088464214609,15.0,5.0,9,98.6,1396,1.3217558399823195
5229,0,1,0,2,6.907755278982137,17.19,5.0,2,81.86,1197,2.151762203259462
5230,0,2,0,2,11.289781913656018,17.0,5.0,10,118.0,1497,1.3480731482996928
5231,1,1,1,1,11.082188701658872,13.6,5.0,5,382.0,4134,4.217004574957988
5232,0,1,0,2,9.715530144123544,17.8,5.0,2,86.7,1198,2.231089091288976
5233,0,1,1,2,11.93579162609175,12.9,5.0,13,130.0,1799,1.0986122886681098
5234,0,1,0,2,10.87804719253426,18.6,5.0,6,81.83,1197,1.7047480922384253
5235,0,1,0,1,10.822354961923732,19.67,5.0,4,126.2,1582,2.5877640352277083
5236,1,1,1,1,11.062190987414528,15.73,5.0,8,174.33,1968,3.1354942159291497
5237,0,1,0,2,9.305650551780507,24.7,5.0,3,47.3,796,1.208960345836975
5238,1,3,1,1,11.652687407345388,15.06,5.0,9,177.0,1995,2.302585092994046
5239,0,1,0,2,11.055087532623364,20.36,5.0,8,78.9,1197,1.0818051703517284
5240,1,1,0,1,9.903487552536127,21.66,5.0,5,108.62,1498,1.9095425048844383
5241,1,3,0,2,11.27720313144916,16.47,5.0,11,73.9,1198,0.8919980393051105
5242,0,1,0,2,10.621327345686446,20.73,5.0,6,91.1,1373,1.766441661243765
5243,1,1,1,2,10.178198360706745,17.21,5.0,6,103.5,1197,2.0014800002101243
5244,0,1,0,1,11.238488619268468,24.4,5.0,5,71.0,1120,1.33500106673234
5245,0,1,0,2,11.155850441010156,13.5,5.0,13,130.0,1799,1.33500106673234
5246,0,1,0,2,11.141861783579396,17.7,5.0,13,78.0,1497,0.9932517730102834
5247,0,1,0,1,11.082142548877776,15.96,7.0,5,62.1,2523,1.9754689512968575
5248,0,1,0,2,10.292552239276512,17.4,5.0,5,117.3,1497,2.066862759472976
5249,0,1,0,1,10.839580911706465,25.4,5.0,4,73.97,1186,1.4350845252893227
5250,0,1,0,1,10.96825001232884,19.01,5.0,7,108.45,1461,1.749199854809259
5251,0,1,1,2,10.941995917134532,16.98,5.0,8,66.1,998,1.2383742310432684
5252,1,1,1,1,10.277221166482796,17.11,5.0,7,174.33,1968,3.248434627109745
5253,0,1,0,1,10.753873497022564,16.0,7.0,3,140.0,2179,2.808800104202353
5254,0,1,0,2,10.370267240463384,18.06,5.0,7,74.96,1198,1.545432582458188
5255,1,2,1,1,10.860920227741458,13.2,5.0,12,170.0,1995,2.0149030205422647
5256,0,1,0,1,11.198214720130528,13.68,7.0,5,147.8,2393,2.803360380906535
5257,0,1,0,2,10.355295387837243,17.0,5.0,12,118.0,1497,0.688134638736401
5258,0,1,0,1,11.22764051711817,22.9,5.0,7,74.0,1248,1.6582280766035324
5259,0,2,0,1,11.225243392518449,19.64,5.0,8,108.45,1461,1.6863989535702288
5260,1,1,0,2,9.615805480084347,16.47,5.0,7,74.0,1198,1.3609765531356006
5261,0,1,0,2,9.392661928770137,17.19,5.0,6,81.86,1197,1.7578579175523736
5262,1,1,1,1,10.373491181781864,18.12,5.0,7,190.0,1995,3.417726683613366
5263,0,1,0,1,10.70333435175513,23.4,5.0,4,74.0,1248,1.7227665977411035
5264,1,1,1,1,11.097410021008562,14.0,5.0,9,165.0,2987,3.1354942159291497
5265,0,1,0,1,10.582459740914768,28.4,5.0,6,74.0,1248,1.6389967146756448
5266,0,1,1,1,10.51680658573616,19.08,5.0,4,126.2,1582,2.2491843162669305
5267,0,2,1,2,9.786953736280177,21.9,4.0,5,37.48,624,0.8671004876833833
5268,0,1,0,2,11.175296559665634,17.5,5.0,12,85.8,1298,1.33500106673234
5269,0,2,0,2,10.714417768752456,18.6,5.0,6,81.83,1197,1.7047480922384253
5270,0,1,0,2,11.352228404272935,17.0,5.0,11,80.0,1197,1.2669476034873244
5271,0,1,0,2,10.79595679228428,20.73,5.0,6,91.1,1373,1.8484548129046
5272,1,1,1,1,10.51867319162636,12.7,5.0,6,187.7,2179,3.58351893845611
5273,0,2,0,1,11.429543856031176,16.1,5.0,16,70.0,1405,0.0953101798043249
5274,0,1,0,2,10.491274217438248,17.57,5.0,7,88.7,1193,1.308332819650179
5275,0,1,0,1,10.109240764646255,16.0,7.0,5,140.0,1997,2.602689685444384
5276,0,3,1,2,11.461632170582678,11.7,5.0,13,177.6,2354,1.0473189942805592
5277,0,2,0,2,10.158556036634712,25.4,4.0,6,37.5,624,0.7561219797213337
5278,0,1,0,1,11.082142548877776,22.7,5.0,6,126.2,1582,2.0476928433652555
5279,0,1,0,1,11.516917486239766,25.0,5.0,4,69.0,1396,1.0473189942805592
5280,0,1,0,1,11.2439212044404,25.8,5.0,7,98.6,1498,1.599387576580599
5281,0,1,0,1,11.315729835576818,15.1,7.0,9,140.0,2179,1.824549292051046
5282,1,1,1,1,11.49272275765271,18.56,5.0,8,190.0,1995,2.862200880929469
5283,0,1,0,2,10.720002147046358,18.9,5.0,11,81.86,1197,0.8109302162163288
5284,0,1,0,2,9.239899174217728,21.4,5.0,4,83.1,1197,1.9095425048844383
5285,0,1,1,1,10.645996162633798,19.08,5.0,5,126.2,1582,2.2752138961979136
5286,0,1,0,1,10.844197688951027,25.47,7.0,3,88.5,1248,2.138889000323256
5287,1,1,1,2,10.858998997563564,13.6,4.0,8,181.0,1598,3.218875824868201
5288,0,1,0,1,10.666487234994907,23.2,5.0,6,73.94,1248,1.7209792871670078
5289,0,1,1,1,11.127262984158245,15.6,5.0,10,106.0,1896,1.5686159179138452
5290,0,1,0,1,11.141861783579396,22.7,5.0,7,89.84,1498,1.6956156086751528
5291,0,1,0,2,9.210340371976184,18.6,5.0,4,81.83,1197,1.8718021769015916
5292,0,1,0,2,9.680344001221918,19.4,5.0,6,86.8,1198,1.4701758451005926
5293,0,1,0,1,10.7577326534384,25.8,5.0,8,98.6,1498,1.3217558399823195
5294,1,3,1,1,12.0435537160324,18.48,5.0,11,177.0,1995,2.4849066497880004
5295,1,1,1,1,10.968198289528557,12.07,7.0,7,241.4,2967,3.4657359027997265
5296,0,2,0,1,10.819778284410283,24.0,5.0,6,70.0,1120,1.3862943611198906
5297,1,1,0,1,10.571573302500704,23.08,5.0,10,63.1,1461,0.9555114450274363
5298,0,1,0,2,10.201590142315792,18.9,5.0,5,82.0,1197,1.4929040961781488
5299,0,1,0,2,10.264652401747712,21.1,5.0,6,55.2,814,0.9555114450274363
5300,1,1,1,2,11.002099841204238,11.74,5.0,10,186.0,1796,2.772588722239781
5301,1,1,1,1,10.571291283757406,12.7,5.0,7,187.7,2179,3.481240089335692
5302,0,1,1,1,10.571316925111784,11.18,7.0,5,184.0,2696,2.628285232633348
5303,0,1,0,2,8.959825623865841,20.73,5.0,3,91.1,1373,2.1701959049483
5304,1,1,1,2,10.73007237132579,11.8,7.0,7,272.0,3498,3.164630810015805
5305,0,1,1,2,10.645424897265505,22.0,5.0,4,81.8,1197,1.7047480922384253
5306,1,2,1,1,11.23842282763056,11.49,5.0,8,335.3,4367,4.186771802468027
5307,0,1,0,1,10.950806546816688,19.01,5.0,8,108.45,1461,1.6074359097634274
5308,0,2,0,1,11.354515728222587,22.32,5.0,8,126.32,1582,1.7404661748405046
5309,0,1,1,2,11.323277132789812,14.28,5.0,5,138.03,1798,2.4840729690394228
5310,1,2,1,1,9.852194258148575,21.76,5.0,5,190.0,1995,3.4008639927609177
5311,0,1,0,2,9.539644119118783,18.88,5.0,3,110.4,1499,2.2512917986064958
5312,0,1,0,1,11.589886506106357,25.2,5.0,7,74.0,1248,1.7047480922384253
5313,0,1,1,1,10.491274217438248,11.72,7.0,5,194.3,2199,3.1354942159291497
5314,0,1,0,1,11.03791733406963,17.2,5.0,8,53.5,1396,1.0818051703517284
5315,0,1,0,1,10.975019797633829,24.0,5.0,6,70.0,1120,1.589235205116581
5316,0,3,0,2,11.350406535472452,17.0,5.0,15,62.1,1086,0.262364264467491
5317,0,1,1,2,10.308952660644293,22.5,5.0,5,67.0,998,1.4469189829363254
5318,0,1,0,1,10.305847845690812,16.0,7.0,3,140.0,2179,2.794839331174601
5319,1,1,1,1,10.736396675471232,16.55,5.0,12,147.51,1968,2.2975725511705014
5320,1,1,0,1,11.082142548877776,20.54,5.0,9,103.6,1598,1.7047480922384253
5321,0,1,0,1,9.998797732340453,24.3,5.0,5,88.5,1248,2.110213200346589
5322,0,1,0,2,11.503117523979142,17.3,5.0,19,60.0,993,-0.0512932943875505
5323,0,1,0,2,10.461730970631272,19.81,5.0,5,68.05,1086,1.3887912413184778
5324,0,1,0,2,9.540578933841877,17.5,5.0,2,88.7,1199,2.1041341542702074
5325,0,2,0,1,11.170435156023451,25.1,5.0,7,98.6,1498,1.824549292051046
